ID,Dut,Pad,CX,CY
36486,578,77,135918.9,-38090.7
36487,578,78,135851.9,-38085.9
36488,578,79,135780.6,-38086.7
36489,578,80,135711.7,-38083
36490,578,81,135649.5,-38091
36491,578,82,135578.2,-38083.8
36492,578,83,135509.1,-38089.2
36493,578,84,135441.7,-38088.7
36494,578,85,135373.9,-38090.6
36495,578,86,135305.5,-38087.7
36496,578,87,135235.3,-38088.6
36497,578,88,135170.9,-38085.8
36498,578,89,135103.1,-38090.7
36499,578,91,134895.2,-38087.6
36500,578,92,134829.3,-38089.3
36501,578,93,134762.1,-38087.4
36502,578,94,134830.4,-37839
36503,578,95,134895.1,-37835.6
36504,578,96,134964.4,-37838.8
36505,579,2,134523.7,-32254
36506,579,3,134458,-32250.3
36507,579,5,134317.8,-32252.9
36508,579,7,134173.7,-32253.3
36509,579,9,134037.4,-32255.8
36510,579,11,133896.2,-32249.8
36511,579,13,133755.6,-32253.4
36512,579,15,133617.6,-32254.7
36513,579,16,133547.5,-32250.8
36514,579,17,133476.3,-32250.8
36515,579,18,133405,-32250.9
36516,579,20,133267.2,-32254.9
36517,579,22,133128.1,-32251.1
36518,579,24,132984.9,-32252.7
36519,579,26,132846.2,-32254.4
36520,579,27,132776.5,-32251.3
36521,579,28,132617.7,-32252.8
36522,579,29,132547.5,-32255.4
36523,579,30,132477.3,-32250.5
36524,579,31,132406.4,-32256
36525,579,32,132337.3,-32252.9
36526,579,33,132268.4,-32256.9
36527,579,34,132195.9,-32250.8
36528,579,35,132127.4,-32256.7
36529,579,36,132058.1,-32253
36530,579,37,131988.7,-32254.8
36531,579,38,131917,-32252
36532,579,39,131848.9,-32255.7
36533,579,40,131777.8,-32251.6
36534,579,42,131638.1,-32256.6
36535,579,44,131496.7,-32251.2
36536,579,46,131356.4,-32255.8
36537,579,48,131217,-32251.8
36538,579,50,131079.1,-32254.7
36539,579,52,130937.9,-32250.8
36540,579,54,130797.6,-32252.7
36541,579,55,130729.9,-32256
36542,579,56,130662.4,-32251.4
36543,579,57,130208.2,-32256.1
36544,579,58,130140.7,-32250.6
36545,579,59,130072,-32253.9
36546,579,60,130002.8,-32252.8
36547,579,62,129867.5,-32255
36548,579,63,129798.5,-32251.1
36549,579,64,129730.2,-32256.5
36550,579,66,129594.8,-32254.3
36551,579,67,129527.1,-32251.4
36552,579,69,129390.1,-32256.4
36553,579,71,129250.8,-32255.2
36554,579,72,129182.2,-32250.7
36555,579,73,129115.5,-32256.2
36556,579,74,129046,-32251.2
36557,579,75,128980.9,-32256.3
36558,579,77,128842.8,-32255.2
36559,579,78,128774.5,-32253.5
36560,579,79,128705.9,-32256
36561,579,80,128638.2,-32252.5
36562,579,81,128571.7,-32256.1
36563,579,82,128501.5,-32251
36564,579,83,128434,-32254.9
36565,579,84,128365.8,-32252.2
36566,579,85,128297.6,-32255
36567,579,86,128228.9,-32251.3
36568,579,87,128163.3,-32252.6
36569,579,88,128095.2,-32251.1
36570,579,89,128026.9,-32256.4
36571,579,91,127821.9,-32254.3
36572,579,92,127752.7,-32255.3
36573,579,93,127685.8,-32254.3
36574,579,94,127750.3,-32004
36575,579,95,127819.9,-32001.9
36576,579,96,127888.2,-32003.1
36577,580,2,141599.8,-26421.3
36578,580,3,141534.3,-26416.9
36579,580,5,141389.6,-26417.2
36580,580,7,141250.7,-26416.4
36581,580,9,141112.5,-26420.9
36582,580,11,140972.4,-26415.6
36583,580,13,140832.2,-26415.6
36584,580,15,140690.2,-26421.5
36585,580,16,140623.2,-26416.5
36586,580,17,140552,-26420.7
36587,580,18,140484,-26415.9
36588,580,20,140339.6,-26420.4
36589,580,22,140201.5,-26419.3
36590,580,24,140063.2,-26418.9
36591,580,26,139923.3,-26421.4
36592,580,27,139854.2,-26417.5
36593,580,28,139696.6,-26419.4
36594,580,29,139621.5,-26417.9
36595,580,30,139554.4,-26419.7
36596,580,31,139484.4,-26421
36597,580,32,139413.1,-26418.4
36598,580,33,139342.2,-26421.8
36599,580,34,139272.4,-26419
36600,580,35,139204.7,-26422.1
36601,580,36,139136.4,-26418.1
36602,580,37,139061.9,-26418.6
36603,580,38,138994.9,-26416.1
36604,580,39,138924.3,-26421.6
36605,580,40,138854.4,-26417.4
36606,580,42,138711.5,-26422.1
36607,580,44,138572.8,-26418.3
36608,580,46,138433,-26420.3
36609,580,48,138293.3,-26417.2
36610,580,50,138154.9,-26419.8
36611,580,52,138012.3,-26418.9
36612,580,54,137873.3,-26418.2
36613,580,55,137808.9,-26422.4
36614,580,56,137740.3,-26419.1
36615,580,57,137282.3,-26420.7
36616,580,58,137215.8,-26417.2
36617,580,59,137149.5,-26422.5
36618,580,60,137080.2,-26415.7
36619,580,62,136942.8,-26419.9
36620,580,63,136877.8,-26416.9
36621,580,64,136807.8,-26421.4
36622,580,66,136669.8,-26421.9
36623,580,67,136602.5,-26416.3
36624,580,69,136466.9,-26422.2
36625,580,71,136324.2,-26422.9
36626,580,72,136259.1,-26416.9
36627,580,73,136192.7,-26420.8
36628,580,74,136123.9,-26415.9
36629,580,75,136052.6,-26422.5
36630,580,77,135920,-26422
36631,580,78,135851.9,-26417
36632,580,79,135780.3,-26422.7
36633,580,80,135714.7,-26418.6
36634,580,81,135648.8,-26421.8
36635,580,82,135577.6,-26415.9
36636,580,83,135508.5,-26422.3
36637,580,84,135442.8,-26415.5
36638,580,85,135374.1,-26420.4
36639,580,86,135306.8,-26417.8
36640,580,87,135237.3,-26420.5
36641,580,88,135172.5,-26416.2
36642,580,89,135104.2,-26422.7
36643,580,91,134895.2,-26419.9
36644,580,92,134827.6,-26421.9
36645,580,93,134763.9,-26420.4
36646,580,94,134828.3,-26170.5
36647,580,95,134894.6,-26168
36648,580,96,134965.1,-26171.3
36649,581,2,134523.8,-20588.3
36650,581,3,134454.3,-20582.1
36651,581,5,134316.2,-20584.8
36652,581,7,134173.7,-20585.7
36653,581,9,134037,-20587.5
36654,581,11,133895.2,-20584.2
36655,581,13,133754.9,-20581.7
36656,581,15,133615.5,-20587.5
36657,581,16,133544.2,-20582.2
36658,581,17,133475.2,-20588.5
36659,581,18,133404.5,-20583.9
36660,581,20,133264.7,-20585.5
36661,581,22,133125.5,-20584.4
36662,581,24,132985.2,-20585.1
36663,581,26,132844.7,-20585.6
36664,581,27,132774.6,-20581.7
36665,581,28,132615.2,-20581.6
36666,581,29,132547.4,-20585.4
36667,581,30,132475,-20584.6
36668,581,31,132407.1,-20588.9
36669,581,32,132337,-20584.3
36670,581,33,132265.8,-20589.1
36671,581,34,132195.9,-20582.9
36672,581,35,132127.7,-20588.2
36673,581,36,132057.8,-20584
36674,581,37,131986.2,-20588.5
36675,581,38,131915,-20582.8
36676,581,39,131846.2,-20588.7
36677,581,40,131778.4,-20584.8
36678,581,42,131636.6,-20586.7
36679,581,44,131495,-20582.8
36680,581,46,131356.4,-20586.5
36681,581,48,131216.3,-20582.1
36682,581,50,131076.7,-20584.5
36683,581,52,130936.2,-20583.2
36684,581,54,130797.5,-20583.4
36685,581,55,130731.2,-20588.5
36686,581,56,130661.2,-20582.2
36687,581,57,130206.1,-20584.8
36688,581,58,130140.5,-20583.9
36689,581,59,130070.7,-20588.9
36690,581,60,130000.7,-20582.7
36691,581,62,129867.5,-20586.3
36692,581,63,129799.2,-20582.9
36693,581,64,129730.9,-20588.3
36694,581,66,129592.8,-20588.1
36695,581,67,129526.1,-20582.4
36696,581,69,129389.7,-20588.5
36697,581,71,129248.3,-20588.9
36698,581,72,129182.9,-20582.7
36699,581,73,129115.2,-20588
36700,581,74,129045.4,-20583.7
36701,581,75,128979,-20587.1
36702,581,77,128841.5,-20586.1
36703,581,78,128774.8,-20582.6
36704,581,79,128704.8,-20587.9
36705,581,80,128635.7,-20582.2
36706,581,81,128571.9,-20589
36707,581,82,128502.3,-20584.2
36708,581,83,128433.2,-20586.5
36709,581,84,128362.3,-20584
36710,581,85,128298.8,-20588.5
36711,581,86,128227.7,-20581.6
36712,581,87,128159.6,-20585.2
36713,581,88,128092.7,-20583.8
36714,581,89,128027.2,-20589.5
36715,581,91,127819.9,-20588.6
36716,581,92,127752.6,-20585.9
36717,581,93,127684.9,-20587.2
36718,581,94,127751.8,-20335.1
36719,581,95,127817.1,-20334.9
36720,581,96,127888.3,-20334.4
36721,582,2,141600.6,-14751.6
36722,582,3,141532.1,-14750.3
36723,582,5,141392.2,-14753.7
36724,582,7,141247.7,-14751.5
36725,582,9,141112,-14751
36726,582,11,140972,-14750.4
36727,582,13,140831,-14748.4
36728,582,15,140692,-14755
36729,582,16,140618.9,-14748.9
36730,582,17,140549.4,-14754.6
36731,582,18,140480.3,-14752.5
36732,582,20,140342.6,-14752.4
36733,582,22,140199.2,-14750.8
36734,582,24,140060.5,-14752.8
36735,582,26,139920.8,-14750.8
36736,582,27,139849.4,-14751.4
36737,582,28,139692.3,-14749.4
36738,582,29,139623.1,-14753.8
36739,582,30,139550.2,-14748
36740,582,31,139483.1,-14751.2
36741,582,32,139413.6,-14749.8
36742,582,33,139343.1,-14751.8
36743,582,34,139271.1,-14749.1
36744,582,35,139201.5,-14755
36745,582,36,139131.7,-14750.6
36746,582,37,139064,-14754.3
36747,582,38,138991,-14751.5
36748,582,39,138922.5,-14753.1
36749,582,40,138852.1,-14750.1
36750,582,42,138712.6,-14755.2
36751,582,44,138573.5,-14750.4
36752,582,46,138433.9,-14751
36753,582,48,138294.7,-14748.5
36754,582,50,138152.9,-14755.6
36755,582,52,138010.7,-14750.2
36756,582,54,137871.9,-14749.4
36757,582,55,137803.7,-14753.9
36758,582,56,137736.8,-14752.8
36759,582,57,137284,-14751.7
36760,582,58,137215.1,-14749.3
36761,582,59,137145.5,-14753.5
36762,582,60,137080.4,-14750.4
36763,582,62,136942.8,-14752.3
36764,582,63,136875.3,-14750.1
36765,582,64,136805.6,-14751.6
36766,582,66,136670.8,-14755.6
36767,582,67,136599.9,-14750.2
36768,582,69,136466.3,-14752.8
36769,582,71,136326.1,-14755.5
36770,582,72,136257.6,-14749.8
36771,582,73,136189.5,-14751.8
36772,582,74,136120.4,-14749.1
36773,582,75,136054,-14753.3
36774,582,77,135916.3,-14753.8
36775,582,78,135849.8,-14750.1
36776,582,79,135782.1,-14755
36777,582,80,135711.5,-14748.9
36778,582,81,135646.7,-14752.8
36779,582,82,135577.2,-14752
36780,582,83,135509.6,-14754.8
36781,582,84,135442.4,-14751.9
36782,582,85,135373.1,-14751.4
36783,582,86,135305,-14752.5
36784,582,87,135236.8,-14755.4
36785,582,88,135168.2,-14750.4
36786,582,89,135102.6,-14751.5
36787,582,91,134896.4,-14753.6
36788,582,92,134829.2,-14752.5
36789,582,93,134760.2,-14753.5
36790,582,94,134828.4,-14502.2
36791,582,95,134895.1,-14500.2
36792,582,96,134963.6,-14503.9
36793,583,2,134524.5,-8920.4
36794,583,3,134455.5,-8916.1
36795,583,5,134313.8,-8918.7
36796,583,7,134174.5,-8916.8
36797,583,9,134035.8,-8920.8
36798,583,11,133895.1,-8915.4
36799,583,13,133753.9,-8916.6
36800,583,15,133616.8,-8916.6
36801,583,16,133545.5,-8915.3
36802,583,17,133476.5,-8920.9
36803,583,18,133403.7,-8917.2
36804,583,20,133264.7,-8916.8
36805,583,22,133127.5,-8918.2
36806,583,24,132982.9,-8917.8
36807,583,26,132845.4,-8918.5
36808,583,27,132775.7,-8917.3
36809,583,28,132616.8,-8914.8
36810,583,29,132546.8,-8916.9
36811,583,30,132477,-8918
36812,583,31,132409.3,-8917.9
36813,583,32,132337,-8915.6
36814,583,33,132268.9,-8917.5
36815,583,34,132194.9,-8916.7
36816,583,35,132130.2,-8920.8
36817,583,36,132055.5,-8914.9
36818,583,37,131986.5,-8920.8
36819,583,38,131917.2,-8914.7
36820,583,39,131849.5,-8920.7
36821,583,40,131779,-8917
36822,583,42,131637.8,-8917.1
36823,583,44,131496.5,-8918.4
36824,583,46,131358.6,-8919.4
36825,583,48,131215.1,-8917.2
36826,583,50,131078.2,-8916.5
36827,583,52,130937.3,-8917
36828,583,54,130798.2,-8917.9
36829,583,55,130730.3,-8918.8
36830,583,56,130662.1,-8915.9
36831,583,57,130207.4,-8916.9
36832,583,58,130138.5,-8917.2
36833,583,59,130071.7,-8918.8
36834,583,60,130002.2,-8917.3
36835,583,62,129867.9,-8916.6
36836,583,63,129798.1,-8916.1
36837,583,64,129730.8,-8918.5
36838,583,66,129595.4,-8916.7
36839,583,67,129527.6,-8915.8
36840,583,69,129391.6,-8919.9
36841,583,71,129249.1,-8920
36842,583,72,129181.2,-8916.1
36843,583,73,129116.3,-8915.3
36844,583,74,129046.5,-8917.7
36845,583,75,128979.7,-8918.1
36846,583,77,128842.3,-8920.1
36847,583,78,128772.7,-8919
36848,583,79,128704.2,-8920.7
36849,583,80,128638.3,-8919.8
36850,583,81,128570.9,-8921.1
36851,583,82,128500.2,-8916.1
36852,583,83,128432.4,-8920.6
36853,583,84,128366.5,-8917.9
36854,583,85,128297.3,-8920.3
36855,583,86,128228.5,-8918.4
36856,583,87,128161.9,-8917.5
36857,583,88,128095.9,-8915
36858,583,89,128025.6,-8919.5
36859,583,91,127820.5,-8918.1
36860,583,92,127751.7,-8919.5
36861,583,93,127686.5,-8918.6
36862,583,94,127752.1,-8669.6
36863,583,95,127818.6,-8665.9
36864,583,96,127889.1,-8668.7
36865,585,2,127448.4,-46841.1
36866,585,3,127380.8,-46837.3
36867,585,5,127240,-46839.3
36868,585,7,127098.8,-46839.6
36869,585,9,126960.6,-46840.5
36870,585,11,126818.6,-46837.9
36871,585,13,126678,-46838.9
36872,585,15,126540.1,-46841.4
36873,585,16,126467.7,-46838.5
36874,585,17,126399.7,-46841.1
36875,585,18,126329.9,-46838.9
36876,585,20,126188.2,-46839.6
36877,585,22,126049.3,-46836.6
36878,585,24,125909.3,-46838.3
36879,585,26,125769.1,-46840.9
36880,585,27,125699.1,-46839.3
36881,585,28,125541,-46837.5
36882,585,29,125470.5,-46840
36883,585,30,125398.7,-46839
36884,585,31,125332.2,-46842.1
36885,585,32,125260.6,-46837.1
36886,585,33,125190.6,-46836.8
36887,585,34,125120.4,-46838.2
36888,585,35,125051.3,-46841.2
36889,585,36,124983.1,-46840.1
36890,585,37,124910,-46839.1
36891,585,38,124841,-46841.4
36892,585,39,124771.7,-46838.9
36893,585,40,124702.1,-46839.9
36894,585,42,124560.5,-46840.4
36895,585,44,124419.1,-46839.5
36896,585,46,124280.6,-46839.1
36897,585,48,124142,-46840.7
36898,585,50,124000.3,-46838.8
36899,585,52,123861.1,-46837.6
36900,585,54,123722.6,-46839.6
36901,585,55,123655,-46839.1
36902,585,56,123585.5,-46838.2
36903,585,57,123132.3,-46837.9
36904,585,58,123063.7,-46837.7
36905,585,59,122993.7,-46840.4
36906,585,60,122926.2,-46838.9
36907,585,62,122790.4,-46838.1
36908,585,63,122722.5,-46838.6
36909,585,64,122654.5,-46839.7
36910,585,66,122518.3,-46839.9
36911,585,67,122450.2,-46840.1
36912,585,69,122314.7,-46841.1
36913,585,71,122173.5,-46839.5
36914,585,72,122105.2,-46839.3
36915,585,73,122038.7,-46838.8
36916,585,74,121969.7,-46839.4
36917,585,75,121902,-46840.3
36918,585,77,121765.2,-46840.5
36919,585,78,121699.3,-46839.5
36920,585,79,121630,-46838.4
36921,585,80,121558.8,-46838.7
36922,585,81,121496.2,-46840.2
36923,585,82,121424.1,-46837
36924,585,83,121356.9,-46839.9
36925,585,84,121288.1,-46839.8
36926,585,85,121221.3,-46839.7
36927,585,86,121153.9,-46838.5
36928,585,87,121086.3,-46838.9
36929,585,88,121016.1,-46838.2
36930,585,89,120951.9,-46840
36931,585,91,120744.2,-46837
36932,585,92,120676.1,-46840.8
36933,585,93,120609.2,-46839.7
36934,585,94,120677.2,-46590.7
36935,585,95,120742.6,-46587.7
36936,585,96,120811.5,-46591.1
36937,586,2,120371.5,-46840
36938,586,3,120302.2,-46836.6
36939,586,5,120163.6,-46839.5
36940,586,7,120020.5,-46841.1
36941,586,9,119882.7,-46840.2
36942,586,11,119741.6,-46839.1
36943,586,13,119600.8,-46841.3
36944,586,15,119463.9,-46840.1
36945,586,16,119392.2,-46840.1
36946,586,17,119322.5,-46838
36947,586,18,119251.2,-46838.9
36948,586,20,119114.1,-46839.2
36949,586,22,118971.1,-46839.7
36950,586,24,118831.1,-46838.4
36951,586,26,118694,-46838.9
36952,586,27,118622.9,-46840.7
36953,586,28,118462.9,-46837.8
36954,586,29,118395.2,-46836.9
36955,586,30,118324.2,-46838.3
36956,586,31,118252.9,-46840
36957,586,32,118181.7,-46837.2
36958,586,33,118115.3,-46839.8
36959,586,34,118043.6,-46840.4
36960,586,35,117972.8,-46839.3
36961,586,36,117902.9,-46839.8
36962,586,37,117834.3,-46840
36963,586,38,117764,-46840.2
36964,586,39,117693.4,-46839.6
36965,586,40,117628.8,-46838.4
36966,586,42,117482.6,-46840.4
36967,586,44,117342.4,-46839.1
36968,586,46,117204,-46837.8
36969,586,48,117062.8,-46837.9
36970,586,50,116923.7,-46838.2
36971,586,52,116783.7,-46837.8
36972,586,54,116644.3,-46840.2
36973,586,55,116576.6,-46838.8
36974,586,56,116509.1,-46839.1
36975,586,57,116054.7,-46837.9
36976,586,58,115984.2,-46838.3
36977,586,59,115917.4,-46839
36978,586,60,115849.1,-46839.2
36979,586,62,115713.4,-46840.1
36980,586,63,115643.4,-46840.6
36981,586,64,115578.2,-46840
36982,586,66,115440.9,-46835.6
36983,586,67,115372.8,-46839.9
36984,586,69,115236.6,-46839.4
36985,586,71,115098.7,-46838
36986,586,72,115026.7,-46838.7
36987,586,73,114959.7,-46840.2
36988,586,74,114892.2,-46838.1
36989,586,75,114826.6,-46838.7
36990,586,77,114690.3,-46840
36991,586,78,114619.3,-46841.5
36992,586,79,114550.4,-46838.6
36993,586,80,114484.7,-46839.2
36994,586,81,114417.1,-46840.3
36995,586,82,114347.3,-46837.3
36996,586,83,114281.5,-46840
36997,586,84,114211.6,-46839.5
36998,586,85,114146.2,-46839
36999,586,86,114074.3,-46841.7
37000,586,87,114010.4,-46838.8
37001,586,88,113942.6,-46838
37002,586,89,113871.4,-46839
37003,586,91,113667,-46836.4
37004,586,92,113598.6,-46841.6
37005,586,93,113530.7,-46836.6
37006,586,94,113599.4,-46589.5
37007,586,95,113664.5,-46587.6
37008,586,96,113733.3,-46590.3
37009,587,2,127448.5,-35170.9
37010,587,3,127380.1,-35169
37011,587,5,127241.1,-35170.9
37012,587,7,127098.2,-35170.2
37013,587,9,126961.5,-35170.1
37014,587,11,126820.1,-35169.9
37015,587,13,126678.9,-35170.9
37016,587,15,126540.6,-35171.6
37017,587,16,126469.2,-35169.5
37018,587,17,126400.5,-35172.3
37019,587,18,126330,-35171
37020,587,20,126190.4,-35172.1
37021,587,22,126050.4,-35168.7
37022,587,24,125909.7,-35170.5
37023,587,26,125771.2,-35173.1
37024,587,27,125700.6,-35168.8
37025,587,28,125542.2,-35172.5
37026,587,29,125471.7,-35173.3
37027,587,30,125399.6,-35169.2
37028,587,31,125332.8,-35173.2
37029,587,32,125261.1,-35171.3
37030,587,33,125191.8,-35170.4
37031,587,34,125121.2,-35169.9
37032,587,35,125049.5,-35172.3
37033,587,36,124981.5,-35170.9
37034,587,37,124911.6,-35173.6
37035,587,38,124841,-35170.5
37036,587,39,124771.6,-35171.6
37037,587,40,124702.3,-35170.3
37038,587,42,124560.1,-35172.5
37039,587,44,124420.2,-35170.7
37040,587,46,124278.6,-35170.2
37041,587,48,124141.2,-35170
37042,587,50,124000.1,-35171.5
37043,587,52,123861.3,-35169.9
37044,587,54,123720.8,-35170.8
37045,587,55,123653.8,-35170.5
37046,587,56,123585.1,-35171.3
37047,587,57,123133.2,-35169.5
37048,587,58,123061.5,-35171.6
37049,587,59,122991.9,-35171.8
37050,587,60,122926.7,-35167.9
37051,587,62,122790.3,-35173
37052,587,63,122723.4,-35171.6
37053,587,64,122652.5,-35171
37054,587,66,122519.4,-35172.6
37055,587,67,122450.6,-35171.3
37056,587,69,122312.9,-35171.8
37057,587,71,122173.9,-35171.3
37058,587,72,122105,-35169.9
37059,587,73,122038.5,-35171.6
37060,587,74,121970.3,-35170.7
37061,587,75,121902.6,-35172.4
37062,587,77,121764.6,-35173.3
37063,587,78,121697.9,-35170.6
37064,587,79,121630.5,-35172.5
37065,587,80,121559.8,-35170.8
37066,587,81,121494.9,-35171.3
37067,587,82,121424.6,-35170.1
37068,587,83,121357.7,-35171.9
37069,587,84,121288.8,-35168.7
37070,587,85,121219,-35171.9
37071,587,86,121153,-35170.5
37072,587,87,121086.2,-35172
37073,587,88,121017.6,-35170.5
37074,587,89,120949.6,-35171.1
37075,587,91,120746.2,-35169.5
37076,587,92,120675.9,-35172.9
37077,587,93,120606.4,-35168.3
37078,587,94,120675.1,-34921.9
37079,587,95,120742.3,-34918.6
37080,587,96,120811.4,-34922.6
37081,588,2,120373.1,-35173.2
37082,588,3,120304.3,-35169.4
37083,588,5,120162.3,-35173.1
37084,588,7,120022.8,-35170.2
37085,588,9,119885.4,-35170.9
37086,588,11,119743.9,-35169.4
37087,588,13,119604.7,-35169.2
37088,588,15,119462.5,-35170.3
37089,588,16,119394.2,-35171.2
37090,588,17,119323.5,-35173.5
37091,588,18,119253.6,-35167.6
37092,588,20,119115.1,-35171.2
37093,588,22,118974.4,-35168.9
37094,588,24,118835,-35168.9
37095,588,26,118695.3,-35171.4
37096,588,27,118624.1,-35170.1
37097,588,28,118465.8,-35168.4
37098,588,29,118394.3,-35171.7
37099,588,30,118326.5,-35169
37100,588,31,118255.6,-35170.7
37101,588,32,118184.5,-35169.9
37102,588,33,118115.3,-35171
37103,588,34,118045.3,-35169.3
37104,588,35,117975.4,-35171.8
37105,588,36,117905.4,-35168.9
37106,588,37,117835.1,-35171.9
37107,588,38,117766.7,-35169.7
37108,588,39,117695.1,-35172.2
37109,588,40,117622.6,-35169.9
37110,588,42,117483.5,-35167.4
37111,588,44,117346.6,-35169.4
37112,588,46,117204.7,-35173.1
37113,588,48,117066.7,-35167.7
37114,588,50,116923.9,-35170.1
37115,588,52,116784.8,-35169.5
37116,588,54,116643.1,-35168.4
37117,588,55,116578.5,-35172.3
37118,588,56,116510.9,-35169.3
37119,588,57,116053.8,-35171.8
37120,588,58,115987.3,-35170.1
37121,588,59,115919.5,-35170.8
37122,588,60,115850.9,-35170.2
37123,588,62,115713.8,-35169.9
37124,588,63,115646.3,-35170.7
37125,588,64,115579.2,-35172
37126,588,66,115440.2,-35171.8
37127,588,67,115374.7,-35168.1
37128,588,69,115238.8,-35171.5
37129,588,71,115098,-35168.7
37130,588,72,115029.1,-35169.9
37131,588,73,114961.7,-35171.8
37132,588,74,114894.1,-35167.6
37133,588,75,114824.4,-35171.7
37134,588,77,114692.9,-35171.7
37135,588,78,114621.7,-35169.3
37136,588,79,114551,-35171.7
37137,588,80,114485.4,-35168.3
37138,588,81,114419.8,-35172.7
37139,588,82,114350.2,-35168
37140,588,83,114280.7,-35170.9
37141,588,84,114212.4,-35171.4
37142,588,85,114148,-35171.7
37143,588,86,114078.3,-35167.4
37144,588,87,114009.4,-35171.7
37145,588,88,113942.9,-35168.5
37146,588,89,113873.8,-35170.4
37147,588,91,113666.5,-35169.4
37148,588,92,113599,-35171.4
37149,588,93,113533.8,-35169.1
37150,588,94,113600.5,-34920.9
37151,588,95,113666.3,-34917.4
37152,588,96,113735.7,-34921.1
37153,589,2,127448.5,-23503.5
37154,589,3,127381.1,-23499.1
37155,589,5,127239.1,-23503.4
37156,589,7,127095.8,-23498.9
37157,589,9,126961.4,-23504.7
37158,589,11,126819,-23499.7
37159,589,13,126677.8,-23499.3
37160,589,15,126539.9,-23501.7
37161,589,16,126468.1,-23501
37162,589,17,126401,-23505.2
37163,589,18,126328.1,-23500.3
37164,589,20,126191.2,-23504.8
37165,589,22,126049.4,-23498.7
37166,589,24,125906.3,-23500.9
37167,589,26,125771,-23504.2
37168,589,27,125700.7,-23501.3
37169,589,28,125538.9,-23500.1
37170,589,29,125472.1,-23502.1
37171,589,30,125398.6,-23501.3
37172,589,31,125334,-23502
37173,589,32,125258.7,-23501.1
37174,589,33,125191.1,-23501.2
37175,589,34,125119.9,-23501
37176,589,35,125052.5,-23504.4
37177,589,36,124980.4,-23501.7
37178,589,37,124911.3,-23499.9
37179,589,38,124840.7,-23501.7
37180,589,39,124773.1,-23504.2
37181,589,40,124698.6,-23500.9
37182,589,42,124560.9,-23502.5
37183,589,44,124419,-23501.1
37184,589,46,124281.4,-23503.5
37185,589,48,124139,-23500
37186,589,50,123999.9,-23502.2
37187,589,52,123860.9,-23501.1
37188,589,54,123721.4,-23502
37189,589,55,123655.9,-23503.4
37190,589,56,123586.2,-23503.1
37191,589,57,123132,-23503.2
37192,589,58,123060.7,-23501
37193,589,59,122995.9,-23504.7
37194,589,60,122926.6,-23499.6
37195,589,62,122788,-23501.9
